catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HD 216032,* tau Aqr,342.3979207511145,-13.592628543936945,-13.386,-38.609,10.0171,0.1734,*,M0III,1.1,0.8,3.98,
HD 186791,* gam Aql,296.5649123092774,10.6132587226325,16.233,-1.354,5.5899,0.3884,*,K3II,-2.693,0.0005,2.72,NAME Tarazed
HD 187642,* alf Aql,297.69582729638694,8.868321196436963,536.23,385.29,194.95,0.57,dS*,A7Vn,-26.6,0.4,0.76,NAME Altair
HD 188114,* iot Sgr,298.81539480844083,-41.868304455765,13.007,61.062,16.2072,0.2201,PM*,K0II/III,35.8,0.7,4.13,
HD 194317,*  39 Cyg,305.96505748844504,32.19013378977056,52.762,0.309,12.2359,0.1273,SB*,K2.5IIIFe-0.5,-17.18,0.18,4.44,
HD 200120,* f01 Cyg,314.95647551979,47.52093437401,7.857,4.065,1.4681,0.368,Be*,B1.5Vnne,1.4,4.2,4.75,
HD 206165,*   9 Cep,324.48010058101,62.08194177133,-2.007,-4.293,1.0251,0.1044,s*b,B2Ib,-14.14,1.02,4.73,
HD 218356,*  56 Peg,346.7780911960067,25.468270516988333,-2.747,-31.682,5.1778,0.1118,SB*,K0.5II:Ba1CN-2CH-0.5,-27.55,0.26,4.74,
HD 222107,* lam And,354.3910115836792,46.45815131141917,159.606,-421.822,38.5736,0.1179,RS*,G8IVk,6.84,0.18,3.82,
HD 224935,*  30 Psc,0.49008113222,-6.01407055668,46.941,-40.471,7.8758,0.4105,LP?,M3III,-11.7,0.5,4.41,
HD 198542,* ome Cap,312.95537723912,-26.91913484546,-9.016,-2.048,5.8975,0.3064,*,M0IIIBa0.5,9.1,1.4,4.12,
HD 200914,*  24 Cap,316.7819506660321,-25.00585263557027,-26.62,-44.202,7.0629,0.247,PM*,M1-III,32.1,0.8,4.5,
HD 203387,* iot Cap,320.5616499287887,-16.834543892793892,29.403,4.909,16.2048,0.1688,BY*,G7IIIFe-1.5,12.271,0.0003,4.27,
HD 204075,* zet Cap,321.66679439709753,-22.41132034516556,-3.867,23.703,7.3711,0.2702,SB*,G4Ib:Ba2,2.1,0.1,3.74,
HD 206088,* gam Cap,325.0226892543413,-16.66237119824361,200.193,-9.578,19.1037,0.6765,a2*,kF0hF1VmF2,-31.2,0.5,3.67,NAME Nashira
HD 190940,* rho Dra,300.7044618618392,67.87356411482388,15.824,47.749,7.5052,0.0993,PM*,K2+IIICN1Ca1,-9.69,0.14,4.5,
HD 192947,* alf02 Cap,304.5135649821425,-12.544852120195277,61.212,2.412,29.914,0.1651,PM*,G9III,0.7,0.4,3.58,NAME Algedi
HD 193496,* bet01 Cap,305.25277749238,-14.78140760208,44.133,0.36,8.3966,0.6348,SB*,G9II:+B8p:Si:,-19.0,0.6,3.08,NAME Dabih
HD 193496,* bet01 Cap,305.25277749238,-14.78140760208,44.133,0.36,8.3966,0.6348,SB*,G9II:+B8p:Si:,-19.0,0.6,3.08,NAME Dabih Major
HD 193495,* bet01 Cap,305.25277749238,-14.78140760208,44.133,0.36,8.3966,0.6348,SB*,G9II:+B8p:Si:,-19.0,0.6,3.08,NAME Dabih
HD 193495,* bet01 Cap,305.25277749238,-14.78140760208,44.133,0.36,8.3966,0.6348,SB*,G9II:+B8p:Si:,-19.0,0.6,3.08,NAME Dabih Major
HD 198700,* bet Ind,313.7024920504803,-58.45414476248056,20.213,-24.649,5.6426,0.138,*,K1II,-4.9,0.7,3.65,
HD 206778,* eps Peg,326.04648391416663,9.875008653333332,26.92,0.44,4.73,0.17,LP*,K2Ib-II,3.39,0.06,2.39,NAME Enif
HD 192910,* omi02 Cyg,303.8680175512,47.71422609236,0.18,-2.319,3.2558,0.189,SB*,K7Ib-II+B1V,-14.4,0.9,3.98,
HD 192909,* omi02 Cyg,303.8680175512,47.71422609236,0.18,-2.319,3.2558,0.189,SB*,K7Ib-II+B1V,-14.4,0.9,3.98,
HD 199081,*  57 Cyg,313.31149497037376,44.38726329637638,9.719,2.191,5.8088,0.1074,SB*,B5V,-19.5,2.0,4.77,
HD 209819,* iot Aqr,331.60928058509376,-13.8696805611325,42.21,-56.566,15.494,0.2103,SB*,B8V,-11.95,1.36,4.27,
HD 214952,* bet Gru,340.66687612556166,-46.884576444824646,135.16,-4.38,18.43,0.42,LP?,M4.5III,-0.3,0.3,2.11,
HD 216228,* iot Cep,342.4200728828125,66.20040505350917,-65.947,-124.967,27.2869,0.1309,PM*,K0-III,-12.763,0.0008,3.54,
HD 216946,V* V424 Lac,344.10832662542,49.73354408009,-0.649,-2.768,1.4018,0.1129,s*r,K5Ib,-10.37,0.15,4.94,
HD 217906,* bet Peg,345.9435727452067,28.082787124606668,187.65,136.93,16.64,0.15,LP*,M2.5II-III,7.99,0.23,2.42,NAME Scheat
HD 190248,* del Pav,302.1817036316884,-66.18206743589695,1211.761,-1130.237,163.9544,0.1222,PM*,G8IV,-21.543,0.0001,3.56,
HD 191692,* tet Aql,302.82619454879625,-0.8214635937475,35.582,4.596,14.2687,0.4623,SB*,B9.5III,-28.02,0.52,3.22,
HD 192806,*  23 Vul,303.942263318,27.81419889336,-39.938,12.121,9.9642,0.1698,**,K3-IIIFe-1,-2.18,0.13,4.52,
HD 195725,* tet Cep,307.39543861014,62.99411033485,34.798,-13.904,23.481,0.6894,SB*,A7III,-6.8,5.0,4.22,
HD 205512,*  72 Cyg,323.69411193909,38.53406678887999,112.808,99.499,14.0094,0.0976,PM*,K0.5IIIFe0.5,-68.12,0.11,4.91,
HD 208816,V* VV Cep,329.1630895679788,63.62555045456666,-1.066,-0.425,1.0033,0.1073,s*r,M2Ibep+B2?ep_sh,-18.7,0.9,4.9,
HD 209750,* alf Aqr,331.4459814409479,-0.3198509554241667,18.59,-10.45,4.9451,0.4296,*,G2Ib,6.829,0.0026,2.94,NAME Sadalmelik
HD 210418,* tet Peg,332.5499525505046,6.197921588204999,265.699,10.407,36.7678,1.131,PM*,A1Va,-9.22,0.33,3.55,NAME Biham
HD 212943,*  35 Peg,336.96467965109747,4.695667905682223,77.903,-306.244,21.0724,0.1166,PM*,K1-III-IV,54.319,0.0003,4.8,
HD 215665,* lam Peg,341.6328246249884,23.565656099650838,57.086,-9.845,8.5987,0.316,PM*,G8IIIaCN0.5,-4.15,0.21,3.93,
HD 218045,* alf Peg,346.190222691426,15.205267147927536,60.4,-41.3,24.46,0.19,PM*,A0IV,-2.7,0.8,2.48,NAME Markab
HD 200905,* ksi Cyg,316.23274973463543,43.92785334950944,10.062,0.861,2.8363,0.1269,SB*,K4.5Ib-II,-19.1,0.48,3.73,
HD 207260,* nu. Cep,326.36218806843,61.12080560639389,-3.545,-2.025,0.9321,0.0865,sg*,A2Iae,-18.26,0.76,4.29,
HD 213558,* alf Lac,337.8229225889383,50.28249164252277,137.243,17.54,31.4943,0.2017,PM*,A1V,-12.66,0.33,3.77,
HD 214994,* omi Peg,340.43918403521,29.307675284260004,-4.553,-36.588,11.6546,0.1708,*,A1IV,9.09,0.0006,4.79,
HD 197345,* alf Cyg,310.35797975307673,45.28033880652757,2.01,1.85,2.31,0.32,sg*,A2Ia,-4.9,0.3,1.25,NAME Deneb
HD 207971,* gam Gru,328.48215125261004,-37.36487221701779,110.445,-17.161,17.808,0.5145,PM*,B8IV-Vs,2.93,2.94,3.01,NAME Aldhanab
HD 211391,* tet Aqr,334.20848618584,-7.783288742531944,118.929,-21.928,17.0893,0.1471,PM*,G9II,-13.77,0.17,4.16,NAME Ancha
HD 214454,*   9 Lac,339.3434079935154,51.54512102229361,-52.606,-103.664,18.6783,0.1519,PM*,A9VkA7mA6,11.22,0.2,4.63,
HD 215182,* eta Peg,340.75053685395,30.221214713719995,19.957,-18.971,16.6308,0.7047,SB*,G8II+F0V,4.17,0.35,2.95,NAME Matar
HD 216956,* alf PsA,344.4126927211701,-29.62223703338944,328.95,-164.67,129.81,0.47,PM*,A4V,6.5,0.5,1.16,NAME Fomalhaut
HD 217675,* omi And,345.4802708143367,42.32601551823333,18.841,-6.589,9.3051,0.5782,Be*,B6IV/V_sh,-14.0,0.5,3.62,
HD 217676,* omi And,345.4802708143367,42.32601551823333,18.841,-6.589,9.3051,0.5782,Be*,B6IV/V_sh,-14.0,0.5,3.62,
HD 220704,* b02 Aqr,351.51160776192575,-20.642017986579997,-51.118,-63.995,10.5874,0.1822,PM*,K4.5III,15.7,0.9,4.39,
HD 198183A,* lam Cyg A,311.8522149781196,36.49069443250668,13.231,-4.331,4.2653,0.2152,**,,,,4.76,
HD 198026,* k Aqr,311.9343269618446,-5.027701147756111,0.423,-40.204,6.4691,0.2142,LP*,M3III,-22.0,0.6,4.44,
HD 199629,* nu. Cyg,314.2934113771354,41.16713095223666,11.263,-6.735,7.9568,0.574,**,A0IIIn,-27.6,4.1,3.94,
HD 202275,* del Equ,318.6200637820833,10.006979410555555,42.39,-304.19,54.09,0.66,SB*,F7(V)+G0(V),-15.85,0.07,4.49,
HD 202275A,* del Equ,318.6200637820833,10.006979410555555,42.39,-304.19,54.09,0.66,SB*,F7(V)+G0(V),-15.85,0.07,4.49,
HD 210745,* zet Cep,332.71365710650707,58.20126183406695,13.359,5.275,3.2972,0.1456,s*r,K1.5Ib,-17.83,0.12,3.35,
HD 213080,* del02 Gru,337.4393047889025,-43.74921887736944,-14.737,2.798,9.1556,0.1885,LP?,M4.5IIIa,2.7,0.8,4.11,
HD 219449,* psi01 Aqr,348.9728918732376,-9.087734712236944,369.477,-16.981,22.0924,0.1302,PM*,K1-IIIFe-0.5,-26.008,0.0002,4.25,
HD 221115,*  70 Peg,352.28874683255,12.76054988093,60.447,28.353,17.1942,0.4152,SB*,G8IIIa,-16.88,0.43,4.56,
HD 203064,*  68 Cyg,319.61327592469,43.94594420774,4.632,-8.487,1.4498,0.1152,SB*,O7.5IIIn((f)),1.0,5.0,5.0,
HD 203608,* gam Pav,321.61085409436373,-65.3661980715336,80.815,800.573,108.0102,0.1061,PM*,F9VFe-1.4CH-0.7,-30.7,0.15,4.22,
HD 222173,* iot And,354.53416793938504,43.26807305495556,27.163,-1.246,6.4313,0.1375,Pu*,B8V,-0.5,2.0,4.29,
HD 204381,* b Cap,322.18083626173666,-21.807179760148607,134.861,-5.498,17.4704,0.1799,PM*,G7IIIbFe-1,-20.96,0.01,4.5,
HD 210049,* mu. PsA,332.09588059226,-32.98846990784,74.256,-25.79,27.0888,0.4232,PM*,A1.5IVn,11.6,2.0,4.5,
HD 219734,*   8 And,349.43603027376,49.01530081413999,33.779,6.213,5.6963,0.103,*,M2.5IIIBa0.5,-8.05,0.2,4.86,
HD 211416,* alf Tuc,334.6254684887237,-60.259629544748336,-77.0,-32.823,17.7324,0.329,SB*,K3III,42.2,0.9,2.82,
HD 213398,* bet PsA,337.8763771806121,-32.34607529737001,58.64,-18.857,22.0836,0.2117,PM*,A1Va,5.05,0.14,4.29,
HD 220954,* tet Psc,351.9920611016038,6.378992306441944,-125.581,-43.229,19.2434,0.1758,PM*,K0.5III,5.73,0.12,4.3,
HD 224686,* eps Tuc,359.9790714155233,-65.57713261825444,48.328,-23.321,9.1852,0.1114,Be*,B8V,8.8,2.8,4.47,
HD 212496,* bet Lac,335.8900971399658,52.22904671718861,-13.933,-186.664,19.3014,0.1169,**,G9IIIbCa1,-11.02,0.12,4.44,
HD 216386,* lam Aqr,343.15364185224,-7.57959692371,14.964,32.742,8.936,0.2356,LP*,M2.5IIIFe-0.5,-10.46,0.53,3.79,
HD 216627,* del Aqr,343.66252607413,-15.820819565200004,-34.152,-26.359,23.1451,1.1614,PM*,A3Vp,10.96,1.98,3.28,NAME Skat
HD 219688,* psi02 Aqr,349.4758905025,-9.182518756666664,17.13,-11.7,8.12,0.38,Be*,B5V,-5.0,3.5,4.4,
HD 224427,* psi Peg,359.43969396680626,25.14140524863833,-35.185,-32.149,6.4247,0.2417,**,M3III,-6.59,0.23,4.66,
HD 224490,V* R Cas,359.6036178271,51.38880917483,82.847,17.485,5.7423,0.2011,Mi*,M6.5-9e,-22.94,0.72,4.8,
HD 212593,*   4 Lac,336.12913122019995,49.47639182907,-5.274,-3.303,1.2656,0.0891,s*b,B9Iab-Ib,-22.7,0.3,4.58,
HD 213442,* nu. Tuc,338.2502571342492,-61.98212181838499,40.647,-19.917,11.5274,0.1685,LP?,M4III,-3.4,0.8,4.81,
HD 218594,* c02 Aqr,347.36165018724955,-21.17241520500805,53.452,30.201,12.671,0.2225,PM*,K1.5III,21.3,0.6,3.64,
HD 220321,* b01 Aqr,350.7426076279984,-20.100582088853056,-121.078,-97.781,19.8558,0.2859,PM*,K1III,-6.1,0.6,3.98,
HD 221760,* iot Phe,353.76900152353,-42.61513979887,47.072,8.543,12.3056,0.5802,a2*,ApSrCrEu,19.4,2.0,4.71,
HD 219215,* phi Aqr,348.58065933508,-6.049006424670001,36.575,-195.441,14.3482,0.2594,SB*,M1.5III,2.48,0.32,4.22,
HD  98718A,* pi. Cen A,170.25168580416667,-54.49102356111111,-39.6,-2.7,,,*,,,,4.08,
HD  95689A,* alf UMa A,165.93195263333334,61.75103334166666,-136.5,-35.2,,,PM*,G9III,,,1.87,
HD  32831,* gam Cae,76.10167558273,-35.48297537488,125.972,-42.909,17.5912,0.0834,PM*,K2III-IIIb,9.96,0.19,4.574,
HD  32831A,* gam Cae,76.10167558273,-35.48297537488,125.972,-42.909,17.5912,0.0834,PM*,K2III-IIIb,9.96,0.19,4.574,
HD 218227A,* tet Gru A,346.71970605832,-43.52035584987,-47.446,-12.967,25.2088,0.16,PM*,,,,4.4,
HD 168454,* del Sgr,275.24851205687213,-29.828102262591383,33.212,-27.361,7.8468,0.4791,*,K2.5IIIaCN0.5,-20.4,0.1,2.668,NAME Kaus Media
HD  26722A,*  47 Tau A,63.48493935442001,9.263824264009996,-9.823,-30.085,7.9622,0.1117,*,G3IIIFe-0.5,-7.98,0.14,4.95,
HD  29503A,* l Eri A,69.54510425416667,-14.30398315277778,-76.0,-167.2,,,PM*,,,,3.89,
HD  23180,* omi Per,56.07972403666,32.2882464911,6.091,-9.732,3.0224,0.3827,SB*,B1III,12.2,0.5,3.91,NAME Atik
HD 110014,* chi Vir,189.8115290086,-7.995564957179998,-77.223,-24.409,10.3526,0.1151,**,K2+IIICN0.5,-18.94,0.26,4.643,
HD 129988,* eps Boo B,221.2464573637137,27.07498558868861,-43.525,22.499,14.8826,0.4059,*,A0V,-23.0,5.0,4.801,
HD 145001,* kap Her A,242.01885684482,17.04697752909,-34.067,-6.7,8.2812,0.0922,*,G7III,-10.12,0.12,4.994,
HD 157779,* rho Her A,260.92056070212993,37.14592402665001,-39.617,3.554,9.9491,0.2148,**,B9.5III,-21.0,2.0,4.51,
HD 203504,*   1 Peg,320.5216645640862,19.804510421934445,105.391,62.841,20.8482,0.1452,PM*,K1III,-77.83,1.47,4.09,
HD 205478,* nu. Oct,325.3689251479717,-77.39000876162,68.656,-250.044,51.5172,0.6525,SB*,K1III,34.4,0.9,3.728,
HD  71130,* eps Car B,125.6286496,-59.5095554,-25.3,22.7,,,*,B2Vp,,,3.85,
HD  71129,* eps Car A,125.6284741,-59.509480700000005,-25.3,22.7,,,*,K3:III,11.6,,2.01,
HD 161471,* iot01 Sco,266.89616445956506,-40.12699736232806,0.005,-5.396,1.4177,0.2941,s*y,F2Ia,-27.6,2.0,2.992,
HD 115211,HD 115211,199.30422079693,-66.7834390263,-15.346,-6.77,2.5221,0.0843,*,K2Ib/II,-10.38,0.17,4.846,
HD 180163,* eta Lyr,288.4395350838295,39.14596601124306,-1.476,-1.393,2.9107,0.1125,SB*,B6,-32.9,0.58,4.398,NAME Aladfar
HD  79439,* e UMa,139.04719590063,54.021857329220005,48.858,60.396,27.9081,0.0873,dS*,A6V,-17.4,0.3,4.805,
HD   5848,*   2 UMi,17.1869943146575,86.25709066820444,80.457,-10.542,10.8034,0.1217,PM*,K2III,8.28,0.12,4.225,
HD  81188,* kap Vel,140.52840670833334,-55.01066713416667,-11.4,11.52,5.7,0.3,SB*,B2IV,21.9,0.9,2.473,NAME Markeb
HD 112078,* lam Cru,193.66326137584585,-59.146702561968894,-33.051,-14.751,8.773,0.1018,Be*,B3Vne,12.0,4.2,4.602,
HD 215369,* eta Gru,341.40784143152,-53.50011986995,30.717,17.334,7.2136,0.1013,*,K2IIICNIV,27.8,2.0,4.846,
HD  82446,* tau02 Hya,142.99552477361,-1.18467135248,-11.906,-2.198,5.5119,0.2766,*,A2V,1.7,0.3,4.548,
HD  24587,* tau08 Eri,58.4279264844,-24.61222817154,30.202,-6.579,9.9585,0.1722,SB*,B6V,20.5,0.2,4.623,
HD  64440,* a Pup,118.05429938018,-40.57578173214,-11.774,7.368,8.9838,0.2277,SB*,K1/2II+A,24.0,0.9,3.696,
HD  68243,* gam01 Vel,122.3721564041,-47.34528150342,-6.243,9.475,2.6052,0.1235,Y*O,B2III,20.0,10.0,4.173,
HD 197051,* bet Pav,311.2395566340129,-66.2032115835414,-42.784,10.173,23.8011,0.184,*,A7III,5.37,0.19,3.408,
HD  98058,* phi Leo,169.16541573374084,-3.6516032084566663,-109.951,-36.611,17.2827,0.1938,PM*,A5V,-3.0,4.1,4.45,
HD  33262,* zet Dor,76.37773197557,-57.47270469412,-31.903,117.94,85.5233,0.0755,PM*,F9VFe-0.5,-1.15,0.22,4.708,
HD 198048,* zet Ind,312.37067736336,-46.2268269802,39.432,26.204,7.2497,0.12,*,K5III,-5.2,2.0,4.882,
HD 214846,* bet Oct,341.51462908375,-81.38161444027777,-54.49,1.16,21.85,0.43,PM*,A9IV/V,19.0,0.6,4.128,
HD  66216,* chi Gem,120.87958206382004,27.794350812640005,-32.315,-46.221,12.7475,0.324,SB*,K1-IIIb,-9.27018,0.006206,4.937,
HD 129685,* c02 Cen,221.24667349662,-35.19182869601,9.311,-3.426,14.2784,0.1299,*,A0IVnn,-5.0,2.0,4.924,
HD 136504,* eps Lup,230.6702844025,-44.68961517694444,-22.86,-18.87,6.37,0.7,bC*,B3IV+B3:V,7.9,4.0,3.366,
HD 108250,HD 108250,186.62867882836,-63.12223531887,-39.548,-13.76,9.3964,0.1289,Pu*,B3/5V,27.0,10.0,4.822,
HD 140008,* psi02 Lup,235.67091559182495,-34.71040752037056,-20.796,-32.1,7.7491,0.1888,SB*,B5V,3.9,2.0,4.721,
HD 100673,* A Cen,173.69023485487747,-54.26409310423222,-55.538,16.162,8.1091,0.1342,Be*,B9V,5.7,2.2,4.607,
HD 168656,*  74 Oph,275.21693196647,3.37716408215,-6.994,11.952,13.4418,0.2351,*,G8III,4.35,0.15,4.856,
HD  71243,* alf Cha,124.63146861663004,-76.9197240614864,110.515,107.125,51.3172,0.0981,PM*,F5VFe-0.8,-12.6,0.12,4.047,
HD 143807,* iot CrB,240.36068716354,29.851060946760004,-37.817,-7.016,8.7701,0.0857,SB*,A0IIIspHgMnEu,-23.3,0.1,4.971,
HD 142105,* zet UMi,236.01466070576328,77.79449312481054,19.906,-2.072,9.0827,0.1422,V*,A3Vn,-13.1,4.1,4.274,
HD 160613,* omi Ser,265.35363634760085,-12.875305267979446,-72.448,-55.32,20.4665,0.1535,dS*,A2Va,-32.31,0.24,4.228,
HD  82668,* N Vel,142.80549230320247,-57.03437645056388,-32.615,5.857,14.6234,0.1858,*,K5III,-13.9,0.6,3.139,
HD  91496,HD  91496,157.75858549275,-73.22149261562,-7.605,7.754,2.5906,0.09,*,K4/5III,13.14,0.42,4.92,
HD  73840,* a Hya,130.00613100331,-12.47537472912,-81.269,2.03,7.7464,0.0914,PM*,K3III,-7.68,0.23,4.969,
HD 121743,* phi Cen,209.5677757390684,-42.10075691842361,-24.169,-19.294,7.1002,0.2743,Pu*,B2IV,5.3,1.5,3.802,
HD 165760,*  71 Oph,271.82649749233,8.73386723942,9.318,29.522,12.6023,0.1106,*,G8III,-3.0,0.09,4.64,
HD  42167,* tet Col,91.88180343427,-37.2529192305,0.391,0.121,4.1731,0.0694,*,B7III,45.3,1.78,4.994,
HD  74137,*   9 Hya,130.43056736143,-15.943385354709998,3.416,-96.804,15.7077,0.0944,PM*,K0IIIb,-1.98,0.12,4.866,
HD  61497,*  24 Lyn,115.75173258573336,58.71035918406,-37.323,-52.367,12.6967,0.121,PM*,A3IVn,8.7,2.0,4.947,
HD 122980,* chi Cen,211.51153348661128,-41.17963290966722,-23.764,-20.041,6.4882,0.2164,bC*,B2V,12.1,2.0,4.343,
HD 127381,* sig Lup,218.15439609514667,-50.45714824086861,-28.682,-19.234,5.0316,0.2086,El*,B1/B2V,-1.5,2.0,4.423,
HD 193924,* alf Pav,306.4119043651986,-56.73508972631689,6.9,-86.02,18.24,0.52,SB*,B2IV,2.0,0.9,1.918,NAME Peacock
HD  95608,* b Leo,165.5823986007167,20.179840051333336,-9.847,39.554,26.5651,0.3055,Pe*,kA1VmA3V,-11.11,0.13,4.398,
HD 124882,* del Oct,216.73013379233663,-83.6678847301364,-96.184,-13.862,10.8706,0.1131,PM*,K2III,4.6,0.06,4.304,
HD  17566,* zet Hyi,41.38597654264,-67.61661676408,66.102,43.764,11.0516,0.1085,PM*,A2IV/V,3.6,2.0,4.82,
HD 151249,* eta Ara,252.44648454732084,-59.041379347122216,38.99,-26.095,10.6993,0.1289,*,K5III,9.0,0.14,3.744,
HD  16161,* nu. Cet,38.968641873225,5.593240000491665,-27.585,-22.205,8.0904,0.2646,SB*,G8III,3.86,1.36,4.871,
HD 141556,* chi Lup,237.73977226340247,-33.627146762641395,-16.008,-40.245,15.9039,0.3383,SB*,B9III,-16.3,4.1,3.946,
HD  91375,* K Car,157.58386570032584,-71.99279386325306,27.896,-30.148,11.7934,0.1025,*,A1V,6.63,0.12,4.71,
HD  23227,* del For,55.5620939168,-31.93836227528,4.815,13.836,3.8528,0.0816,Pu*,B5III,26.0,7.4,4.973,
HD  21790,* v Eri,52.65440965782083,-5.075147980387778,14.637,6.567,7.8031,0.1496,*,B9III,15.0,4.2,4.725,
HD 215789,* eps Gru,342.13874192297,-51.31686481202,107.195,-62.575,25.7902,0.2352,SB*,A2IVn,-0.4,2.1,3.466,
HD  65228,* j Pup,119.21475968534752,-22.88011162663028,-27.018,4.465,5.6806,0.1279,*,F7II,15.18,0.18,4.184,
HD 151613,HD 151613,251.32442288184,56.78189999046,-10.135,49.321,37.3269,0.7026,SB*,F2V,-3.6,5.0,4.837,
HD 153751,* eps UMi,251.49268168439,82.03725828429,18.925,2.423,9.8637,0.1431,RS*,G5III,-10.57,0.4,4.212,
HD  18293,* nu. Hyi,42.61858164667,-75.06694825974,-33.506,-26.239,9.457,0.075,*,K3III,3.11,0.1,4.742,
HD 143009,HD 143009,239.87611090589496,-41.74443835432055,-37.46,-17.309,8.4851,0.0896,*,K0II/III,-27.0,2.0,4.984,
HD  55865,* gam02 Vol,107.18694039829,-70.4989304021,23.62,108.653,24.4775,0.113,PM*,K0III,2.8,0.7,3.746,
HD 129078,* alf Aps,221.96546289704744,-79.04475355458166,-5.133,-16.299,6.5509,0.1133,*,K3IIICN0.5,-0.1,0.7,3.798,
HD 192696,*  33 Cyg,303.3494419308303,56.567723135216944,61.754,81.428,21.359,0.1279,PM*,A3IV-Vn,-18.0,4.1,4.271,
HD 188310,* ksi Aql,298.5620063246,8.461454288359999,101.694,-81.141,17.5183,0.1006,**,G9.5IIIb,-41.66,0.14,4.707,NAME Libertas
HD 126341,* tau01 Lup,216.53426845332456,-45.22142330089167,-13.638,-14.467,3.9564,0.2397,bC*,B2IV,-215.0,2.0,4.553,
HD  77258,* w Vel,135.02254062248747,-41.25360734067554,-41.809,51.476,15.146,0.1273,SB*,G8/K1III+A,-0.41,3.95,4.446,
HD  37711,* 126 Tau,85.32382364958335,16.534145916388887,3.5,-15.47,5.13,0.81,**,B3IV,21.9,0.9,4.836,
HD 147971,* eps Nor,246.79600671349996,-47.5547936494661,-12.049,-20.278,5.239,0.1514,SB*,B2V,-12.5,2.7,4.521,
HD  34559,* n Tau,79.81919240385,22.096505949550007,11.173,-75.077,14.0108,0.0995,PM*,G8III,18.4173,0.0269,4.948,
HD  95382,* c Leo,165.18667509734,6.1014452203,-52.013,-23.524,21.4498,0.0911,PM*,A5III,-6.61,0.23,4.977,
HD 214748,* eps PsA,340.16395106839,-27.04361529214,21.839,-1.588,5.9219,0.2931,Be*,B7III,1.1,2.8,4.177,
HD  99167,* eps Crt,171.15246338381,-10.85932652882,-25.154,24.689,8.178,0.1653,*,K4III,2.0,0.6,4.802,
HD 224533,*  27 Psc,359.66821392912914,-3.5559698068669445,-55.09,-71.135,13.2633,0.1331,PM*,G8III,-0.2,0.07,4.886,
HD  54716,*  63 Aur,107.91386052498,39.32055033848,45.314,2.986,7.6144,0.2158,*,K4III,-27.89,0.02,4.886,
HD  71878,* bet Vol,126.43414610922872,-66.13688790317111,-35.049,-151.988,30.2128,0.1059,PM*,K2III,27.4,0.7,3.759,
HD  29140,*  88 Tau,68.91360921293,10.16075323472,47.937,-31.407,19.5061,0.8276,SB*,kA4hA6mA7,23.97,0.18,4.25,
HD  77002,* b01 Car,134.24340492379,-59.229337619,-8.651,9.224,5.1705,0.0795,bC*,B2V,26.8,2.0,4.895,
HD  50235,HD  50235,102.71813176625,-34.3673183535,3.452,1.129,3.637,0.0701,*,K2/3III,31.72,0.13,4.989,
HD 195961,* rho Pav,309.39713532375794,-61.529921140199725,59.282,-72.196,16.0565,0.1104,dS*,Fm_dD,10.29,0.26,4.849,
HD 152980,* eps01 Ara,254.8960338187821,-53.16043786885306,1.015,21.455,8.852,0.1517,*,K3III,23.85,0.03,4.05,
HD  92214,* phi Hya,159.64561530687,-16.87656518643,-95.499,25.027,12.4255,0.228,SB*,G8IIIb,16.58,0.67,4.903,
HD  11973,* lam Ari,29.48215308839333,23.59606278292805,-92.295,-13.207,24.7748,0.2189,PM*,F0V,-3.11,0.24,4.766,
HD  59294,*   6 CMi,112.44908972974332,12.006563320020556,0.622,-19.161,5.5409,0.1242,*,K1III,-16.31,0.13,4.531,
HD  44131,HD  44131,94.99831543806752,-2.944493558354723,-5.768,1.791,6.5282,0.1498,*,K5III,48.6,0.1,4.899,
HD  74739,* iot Cnc,131.67425181855,28.759893136039995,-22.07,-43.699,9.4124,0.1621,PM*,G8IIIaBa0.2,15.74,0.13,4.018,
HD 151985,* mu.02 Sco,253.0839388325,-38.017534955277775,-12.114,-22.57,5.6632,0.275,bC?,B2IV,1.3,0.8,3.542,
HD 169156,* zet Sct,275.91491107595,-8.93448656463,48.894,54.53,17.8678,0.215,SB*,G9-IIIbFe-0.5,-5.02,0.02,4.664,
HD 175510,* lam Tel,284.61570356773376,-52.93862749758056,13.365,-8.805,6.6117,0.1718,*,B9.5IV/V,-2.0,4.2,4.838,
HD  64503,* b Pup,118.16102873591504,-38.86281460759139,-8.938,3.892,4.1369,0.1689,SB*,B2V,29.5,7.4,4.474,
HD 192685,HD 192685,303.81623356562915,25.591961911578053,7.086,-5.432,5.6918,0.2319,**,B3V,-7.0,1.7,4.75,
HD  93194,HD  93194,161.02875518967625,-63.96107482499694,-14.687,10.632,6.8192,0.144,*,B3/5Vn,25.5,2.0,4.789,
HD  39400,*  56 Ori,88.11016073755,1.85513786428,-6.89,-7.973,2.5424,0.1169,*,K2-IIb,11.27,0.14,4.75,
HD  30959,* omi Ori,73.13317666869,14.25064208505,1.422,-54.863,5.8125,0.2035,S*,M3SIII,-8.4,0.23,4.721,
HD  25490,* nu. Tau,60.78907977626709,5.989300702002499,5.192,-3.873,26.4293,0.2813,*,A0.5Va,-3.58,0.58,3.883,
HD 166063,* eps Tel,272.80733845863,-45.95441177376,-18.837,-38.102,8.0405,0.321,*,K0III,-22.17,1.1,4.508,
